採集日期,基準地址,店家代碼,店家名稱,採集狀態,商品總數,評分,評價數,原始JSON檔案,店家網址
2026-08-25,台北市士林區中山北路七段81巷,edf20d013ef85673994b2f19fe3937a5,COMEBUY 台北明德,SUCCESS,118,4.9,170,20260825232752_edf20d01_COMEBUY_台北明德.json,https://www.ubereats.com/tw/store/comebuy-%E5%8F%B0%E5%8C%97%E6%98%8E%E5%BE%B7/Y9YzaItDXRKfn4PHnUC3VQ
2026-08-25,台北市士林區中山北路七段81巷,c07f93b02f3078777a03b425d9535d0c,時刻饗聚,SUCCESS,77,,,20260825232752_c07f93b0_時刻饗聚.json,https://www.ubereats.com/tw/store/%E6%99%82%E5%88%BB%E9%A5%97%E8%81%9A/YCptzugpWWG4kwRrcBWODw
2026-08-25,台北市士林區中山北路七段81巷,3c51e9de27215f1a92eb57e3d43c971a,一羽 咖哩飯｜唐揚雞便當,SUCCESS,36,4.8,20,20260825232752_3c51e9de_一羽_咖哩飯｜唐揚雞便當.json,https://www.ubereats.com/tw/store/%E4%B8%80%E7%BE%BD-%E5%92%96%E5%93%A9%E9%A3%AF%7C%E5%94%90%E6%8F%9A%E9%9B%9E%E4%BE%BF%E7%95%B6/vHQdeGdKVcSJimOc-ih6mg
2026-08-25,台北市士林區中山北路七段81巷,bc505169a9b8d1f09b1d4bcf86be28b3,Serious Coffee,SUCCESS,20,4.9,500,20260825232752_bc505169_Serious_Coffee.json,https://www.ubereats.com/tw/store/serious-coffee/duwlKvkpRfWh9_TJSVqoXw
2026-08-25,台北市士林區中山北路七段81巷,2b2d0b08fd7e3a4e2c798349327ae887,願籽職人手作甜點,SUCCESS,38,4.9,17,20260825232752_2b2d0b08_願籽職人手作甜點.json,https://www.ubereats.com/tw/store/%E9%A1%98%E7%B1%BD%E8%81%B7%E4%BA%BA%E6%89%8B%E4%BD%9C%E7%94%9C%E9%BB%9E/P_f2kUIqXdSZCCrtKFH80A
2026-08-25,台北市士林區中山北路七段81巷,998e2588cbe1451f1dbd9711a967c3e9,燊樂樂水煎包 北投中央店,SUCCESS,18,,,20260825232752_998e2588_燊樂樂水煎包_北投中央店.json,https://www.ubereats.com/tw/store/%E7%87%8A%E6%A8%82%E6%A8%82%E6%B0%B4%E7%85%8E%E5%8C%85-%E5%8C%97%E6%8A%95%E4%B8%AD%E5%A4%AE%E5%BA%97/jL7Ilv2BXla24qCZ4slnKA
2026-08-25,台北市士林區中山北路七段81巷,980ff18e56de4f289fff126bb3a1df40,無眠 饗味餐盒,SUCCESS,4,4.8,70,20260825232752_980ff18e_無眠_饗味餐盒.json,https://www.ubereats.com/tw/store/%E7%84%A1%E7%9C%A0-%E9%A5%97%E5%91%B3%E9%A4%90%E7%9B%92/wR0jy1PqUyyWIRQonmIuyQ
2026-08-25,台北市士林區中山北路七段81巷,83a0a0cf516d999e9be0ce3dee4dab2a,雨樹咖啡,SUCCESS,24,5,12,20260825232752_83a0a0cf_雨樹咖啡.json,https://www.ubereats.com/tw/store/%E9%9B%A8%E6%A8%B9%E5%92%96%E5%95%A1/LH2rGRmqUOqeXnUjTH5E1g
2026-08-25,台北市士林區中山北路七段81巷,1dd2dcd0143f529497a672cd5b05050f,陽明山彭城煎餅果子 肉夾饃,SUCCESS,39,4.8,36,20260825232752_1dd2dcd0_陽明山彭城煎餅果子_肉夾饃.json,https://www.ubereats.com/tw/store/%E9%99%BD%E6%98%8E%E5%B1%B1%E5%BD%AD%E5%9F%8E%E7%85%8E%E9%A4%85%E6%9E%9C%E5%AD%90-%E8%82%89%E5%A4%BE%E9%A5%83/Lld5K-pnWu6HGz9JFQ6C7w
2026-08-25,台北市士林區中山北路七段81巷,7924b4ad94ade10c76f710d6980ded84,Mr.庖匠,SUCCESS,151,4.9,260,20260825232752_7924b4ad_Mr.庖匠.json,https://www.ubereats.com/tw/store/mr%E5%BA%96%E5%8C%A0/LoOvNAmPXbC5GbPSDMEj5w
2026-08-25,台北市士林區中山北路七段81巷,cc694d3d2f201011c28307c696fcce40,麻辣天后炒香鍋 三重仁政店,SUCCESS,27,5,10,20260825232752_cc694d3d_麻辣天后炒香鍋_三重仁政店.json,https://www.ubereats.com/tw/store/%E9%BA%BB%E8%BE%A3%E5%A4%A9%E5%90%8E%E7%82%92%E9%A6%99%E9%8D%8B-%E4%B8%89%E9%87%8D%E4%BB%81%E6%94%BF%E5%BA%97/Lle9C1sHUo2qqbcCFiZcjQ
2026-08-25,台北市士林區中山北路七段81巷,113382080ce3b071431d9f6a0b8f1a20,Seul Café 寂室 天母店,SUCCESS,14,4.4,66,20260825232752_11338208_Seul_Café_寂室_天母店.json,https://www.ubereats.com/tw/store/seul-cafe-%E5%AF%82%E5%AE%A4-%E5%A4%A9%E6%AF%8D%E5%BA%97/OUgp3viMXVebKuFaz6XbBg
2026-08-25,台北市士林區中山北路七段81巷,a836efd95f88a0230fdc4a53d15d072e,MAYI滿溢 北投石牌店,SUCCESS,42,4.9,110,20260825232752_a836efd9_MAYI滿溢_北投石牌店.json,https://www.ubereats.com/tw/store/mayi%E6%BB%BF%E6%BA%A2-%E5%8C%97%E6%8A%95%E7%9F%B3%E7%89%8C%E5%BA%97/kHHNUl0oVS-gnmrlX4gFBQ
2026-08-25,台北市士林區中山北路七段81巷,888aef31940107cedf08a789e505dce8,榮記港式燒臘便當,SUCCESS,14,4.8,13,20260825232752_888aef31_榮記港式燒臘便當.json,https://www.ubereats.com/tw/store/%E6%A6%AE%E8%A8%98%E6%B8%AF%E5%BC%8F%E7%87%92%E8%87%98%E4%BE%BF%E7%95%B6/qBn9ObeIX3qiQzQfkN0_Hg
2026-08-25,台北市士林區中山北路七段81巷,71184fd44475d64d8a34289efb3fd14f,唻了老弟,SUCCESS,49,4.8,190,20260825232752_71184fd4_唻了老弟.json,https://www.ubereats.com/tw/store/%E5%94%BB%E4%BA%86%E8%80%81%E5%BC%9F/DULOFJK7TDSkQfKenVwnNw
2026-08-25,台北市士林區中山北路七段81巷,bbf043abef6bc2a6d20619e46d9567b6,J’adore pasta,SUCCESS,10,4.3,20,20260825232752_bbf043ab_J’adore_pasta.json,https://www.ubereats.com/tw/store/jadore-pasta/QravAu59V56DPRkk7VS0vA
2026-08-25,台北市士林區中山北路七段81巷,1916acd5053358b385a4e5e633c3a46e,錘子咖啡天母士東店,SUCCESS,14,4.9,130,20260825232752_1916acd5_錘子咖啡天母士東店.json,https://www.ubereats.com/tw/store/%E9%8C%98%E5%AD%90%E5%92%96%E5%95%A1%E5%A4%A9%E6%AF%8D%E5%A3%AB%E6%9D%B1%E5%BA%97/mxMV1pWDSq6ArfPJfc9dAA
2026-08-25,台北市士林區中山北路七段81巷,20609dc500115ac9fd8690ee62931460,青山 青茶專業製作 台北晴光店,SUCCESS,63,4.6,11,20260825232752_20609dc5_青山_青茶專業製作_台北晴光店.json,https://www.ubereats.com/tw/store/%E9%9D%92%E5%B1%B1-%E9%9D%92%E8%8C%B6%E5%B0%88%E6%A5%AD%E8%A3%BD%E4%BD%9C-%E5%8F%B0%E5%8C%97%E6%99%B4%E5%85%89%E5%BA%97/fBMo29LYWimBCdi648RNvg
2026-08-25,台北市士林區中山北路七段81巷,e069641005bfe3e1ebafc122bd9809ff,台灣番薯丸手作地瓜球 新北三重店,SUCCESS,31,4.9,150,20260825232752_e0696410_台灣番薯丸手作地瓜球_新北三重店.json,https://www.ubereats.com/tw/store/%E5%8F%B0%E7%81%A3%E7%95%AA%E8%96%AF%E4%B8%B8%E6%89%8B%E4%BD%9C%E5%9C%B0%E7%93%9C%E7%90%83-%E6%96%B0%E5%8C%97%E4%B8%89%E9%87%8D%E5%BA%97/SFcEgkveUdC3DOOyD4pXMQ
2026-08-25,台北市士林區中山北路七段81巷,1315b7a3ddbd27f82a0754a2d313d5c5,中和赤肉羹,SUCCESS,23,,,20260825232752_1315b7a3_中和赤肉羹.json,https://www.ubereats.com/tw/store/%E4%B8%AD%E5%92%8C%E8%B5%A4%E8%82%89%E7%BE%B9/ZXNCWD0nU6KmtdC3btkS3g
2026-08-25,台北市士林區中山北路七段81巷,1bc1f49c5c9ce9b4303a6053ecd1178e,天仁釀茶所 喫茶趣中山店,SUCCESS,89,4.9,1000,20260825232752_1bc1f49c_天仁釀茶所_喫茶趣中山店.json,https://www.ubereats.com/tw/store/%E5%A4%A9%E4%BB%81%E9%87%80%E8%8C%B6%E6%89%80-%E5%96%AB%E8%8C%B6%E8%B6%A3%E4%B8%AD%E5%B1%B1%E5%BA%97/DPfj_s_yQfKkvO2ZrGQw6A
2026-08-25,台北市士林區中山北路七段81巷,35959cc901cd446e4569da7ffc307be0,INTRO,SUCCESS,82,4.9,54,20260825232752_35959cc9_INTRO.json,https://www.ubereats.com/tw/store/intro/qvIbMANoX6q-QVuobTIS6g
2026-08-25,台北市士林區中山北路七段81巷,0b8dc957fe6a7bc1d490ce5173823193,Baires 阿根廷手工冰淇淋,SUCCESS,14,4.9,140,20260825232752_0b8dc957_Baires_阿根廷手工冰淇淋.json,https://www.ubereats.com/tw/store/baires-%E9%98%BF%E6%A0%B9%E5%BB%B7%E6%89%8B%E5%B7%A5%E5%86%B0%E6%B7%87%E6%B7%8B/9SYQ4mHfT4u-BHDCMhKqEg
2026-08-25,台北市士林區中山北路七段81巷,b674198f21b2fa93344cfb105da0a3e8,原形 東方茶飲 pûr Sweets,SUCCESS,111,4.9,64,20260825232752_b674198f_原形_東方茶飲_pûr_Sweets.json,https://www.ubereats.com/tw/store/%E5%8E%9F%E5%BD%A2-%E6%9D%B1%E6%96%B9%E8%8C%B6%E9%A3%B2-pur-sweets/QPuLIFyEXD6JOkneFQ0FVQ
2026-08-25,台北市士林區中山北路七段81巷,fb69880d1057e12edc8a6df28e4d27e4,千景咖啡 天母店,SUCCESS,22,5,11,20260825232752_fb69880d_千景咖啡_天母店.json,https://www.ubereats.com/tw/store/%E5%8D%83%E6%99%AF%E5%92%96%E5%95%A1-%E5%A4%A9%E6%AF%8D%E5%BA%97/iPYuYeq2X0e4FGdYgdj74A
2026-08-25,台北市士林區中山北路七段81巷,73baf40708cfd66a48d142bf9c6b1cfe,三隻貓曾記車輪餅 鮮果汁,SUCCESS,18,4.8,170,20260825232752_73baf407_三隻貓曾記車輪餅_鮮果汁.json,https://www.ubereats.com/tw/store/%E4%B8%89%E9%9A%BB%E8%B2%93%E6%9B%BE%E8%A8%98%E8%BB%8A%E8%BC%AA%E9%A4%85-%E9%AE%AE%E6%9E%9C%E6%B1%81/KITf7WSCXS-LWxugcQPvaQ
2026-08-25,台北市士林區中山北路七段81巷,2357d7e5f1906287f35609e70a9e006c,肯德基KFC甜點專賣店 天母中山店,SUCCESS,79,4.8,150,20260825232752_2357d7e5_肯德基KFC甜點專賣店_天母中山店.json,https://www.ubereats.com/tw/store/%E8%82%AF%E5%BE%B7%E5%9F%BAkfc%E7%94%9C%E9%BB%9E%E5%B0%88%E8%B3%A3%E5%BA%97-%E5%A4%A9%E6%AF%8D%E4%B8%AD%E5%B1%B1%E5%BA%97/JxKa08xWWmKSMPivVCHGkw
2026-08-25,台北市士林區中山北路七段81巷,b6bed9f82870a3236d68477f7d12ccbf,麥味登 士林永平店,SUCCESS,216,4.7,7,20260825232752_b6bed9f8_麥味登_士林永平店.json,https://www.ubereats.com/tw/store/%E9%BA%A5%E5%91%B3%E7%99%BB-%E5%A3%AB%E6%9E%97%E6%B0%B8%E5%B9%B3%E5%BA%97/MkDMg6YnUZKSdxDlux9oFQ
2026-08-25,台北市士林區中山北路七段81巷,97a280e6506aae9ef519d5aa820350e8,Banana Blue Coffee 士林店,SUCCESS,39,4.8,200,20260825232752_97a280e6_Banana_Blue_Coffee_士林店.json,https://www.ubereats.com/tw/store/banana-blue-coffee-%E5%A3%AB%E6%9E%97%E5%BA%97/Wpm4ZSPnT6GzhO7OA6ROHA
2026-08-25,台北市士林區中山北路七段81巷,9af9428df348870269bbe5fd6613aed7,豆咖啡BEANCAFE 虹吸x咖啡豆專門店 豆三,SUCCESS,79,4.9,36,20260825232752_9af9428d_豆咖啡BEANCAFE_虹吸x咖啡豆專門店_豆三.json,https://www.ubereats.com/tw/store/%E8%B1%86%E5%92%96%E5%95%A1beancafe-%E8%99%B9%E5%90%B8x%E5%92%96%E5%95%A1%E8%B1%86%E5%B0%88%E9%96%80%E5%BA%97-%E8%B1%86%E4%B8%89/5iDGEbbLWpylNTdIEOhMOA
2026-08-25,台北市士林區中山北路七段81巷,17797c65082e924950bdb4061b417402,鍋島青暖心鍋物,SUCCESS,48,,,20260825232752_17797c65_鍋島青暖心鍋物.json,https://www.ubereats.com/tw/store/%E9%8D%8B%E5%B3%B6%E9%9D%92%E6%9A%96%E5%BF%83%E9%8D%8B%E7%89%A9/oLormuT3Wey6DutbIymDKA
2026-08-25,台北市士林區中山北路七段81巷,a7198f123209d9fafdbdb33efddc021a,我餓了麻辣燙,SUCCESS,27,3.8,30,20260825232752_a7198f12_我餓了麻辣燙.json,https://www.ubereats.com/tw/store/%E6%88%91%E9%A4%93%E4%BA%86%E9%BA%BB%E8%BE%A3%E7%87%99/3Ic0i5rBUYGl9yn2iqNjNg
2026-08-25,台北市士林區中山北路七段81巷,ba3998990c7ec78c29cff26f0be27cda,28 Brunch早午餐,SUCCESS,58,4.8,73,20260825232752_ba399899_28_Brunch早午餐.json,https://www.ubereats.com/tw/store/28-brunch%E6%97%A9%E5%8D%88%E9%A4%90/YyO_qx37VlSLBE_s_qkI3w
2026-08-25,台北市士林區中山北路七段81巷,e92bad4d5f960eb58e361ca2cc351da0,天空廚房2,SUCCESS,20,4.6,52,20260825232752_e92bad4d_天空廚房2.json,https://www.ubereats.com/tw/store/%E5%A4%A9%E7%A9%BA%E5%BB%9A%E6%88%BF2/Nq24je9nWlyh6X8Crqfa5A
2026-08-25,台北市士林區中山北路七段81巷,49e76afbbb755d324afd7ca152596098,夯肉先生炭烤店,SUCCESS,110,4.6,1000,20260825232752_49e76afb_夯肉先生炭烤店.json,https://www.ubereats.com/tw/store/%E5%A4%AF%E8%82%89%E5%85%88%E7%94%9F%E7%82%AD%E7%83%A4%E5%BA%97/LHZxJkFmWkCC9CWdQwQ_cw
2026-08-25,台北市士林區中山北路七段81巷,b35160d4986a93266f994bb33c5dfbc9,Pizza Hut必勝客便當專賣店 (天母外送店),SUCCESS,135,4.9,23,20260825232752_b35160d4_Pizza_Hut必勝客便當專賣店_(天母外送店).json,https://www.ubereats.com/tw/store/pizza-hut%E5%BF%85%E5%8B%9D%E5%AE%A2%E4%BE%BF%E7%95%B6%E5%B0%88%E8%B3%A3%E5%BA%97-%E5%A4%A9%E6%AF%8D%E5%A4%96%E9%80%81%E5%BA%97/8SCEMVTyURCx6DG9rbUHFA
2026-08-25,台北市士林區中山北路七段81巷,f802f0018c2e832a28814b98ebfa8a0c,小君優質蔬果店,SUCCESS,70,4.9,33,20260825232752_f802f001_小君優質蔬果店.json,https://www.ubereats.com/tw/store/%E5%B0%8F%E5%90%9B%E5%84%AA%E8%B3%AA%E8%94%AC%E6%9E%9C%E5%BA%97/cVBC4pyxVe6dPtXlPDJAeA
2026-08-25,台北市士林區中山北路七段81巷,27c9f331143f5af65a71595404c34416,cama café 和碩立德店,SUCCESS,108,4.9,380,20260825232752_27c9f331_cama_café_和碩立德店.json,https://www.ubereats.com/tw/store/cama-cafe-%E5%92%8C%E7%A2%A9%E7%AB%8B%E5%BE%B7%E5%BA%97/CGAlCWMFQOC_BpHVc8wETg
2026-08-25,台北市士林區中山北路七段81巷,480955f6cda5f1e3516cd20ec493d52d,巨星食堂 炒飯｜燴飯｜便當,SUCCESS,31,,,20260825232752_480955f6_巨星食堂_炒飯｜燴飯｜便當.json,https://www.ubereats.com/tw/store/%E5%B7%A8%E6%98%9F%E9%A3%9F%E5%A0%82-%E7%82%92%E9%A3%AF%7C%E7%87%B4%E9%A3%AF%7C%E4%BE%BF%E7%95%B6/zl06jKzTW0SzGC6JbQPpug
2026-08-25,台北市士林區中山北路七段81巷,ffdf38fefb6fa9ec500cf12e166dc0ad,COMEBUY 台北士東門市,SUCCESS,115,4.9,500,20260825232752_ffdf38fe_COMEBUY_台北士東門市.json,https://www.ubereats.com/tw/store/comebuy-%E5%8F%B0%E5%8C%97%E5%A3%AB%E6%9D%B1%E9%96%80%E5%B8%82/8UzZzOBFXjuiOH5wXJTKOw
2026-08-25,台北市士林區中山北路七段81巷,a424919d8e81023c9f9c0e851b163b31,味馨齋 素食,SUCCESS,6,4.9,900,20260825232752_a424919d_味馨齋_素食.json,https://www.ubereats.com/tw/store/%E5%91%B3%E9%A6%A8%E9%BD%8B-%E7%B4%A0%E9%A3%9F/k-RZxLBYXhKEqXUH5Y8X5A
2026-08-25,台北市士林區中山北路七段81巷,db50caa1916030ece19fb16a96f4e014,士林夜市 小月台港點心屋,SUCCESS,10,4.4,34,20260825232752_db50caa1_士林夜市_小月台港點心屋.json,https://www.ubereats.com/tw/store/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82-%E5%B0%8F%E6%9C%88%E5%8F%B0%E6%B8%AF%E9%BB%9E%E5%BF%83%E5%B1%8B/RbZKEXTJVImqeLUIuc38_A
2026-08-25,台北市士林區中山北路七段81巷,95166bdb938f36d8b391888664e4fb35,群咖啡 石牌店,SUCCESS,46,5,500,20260825232752_95166bdb_群咖啡_石牌店.json,https://www.ubereats.com/tw/store/%E7%BE%A4%E5%92%96%E5%95%A1-%E7%9F%B3%E7%89%8C%E5%BA%97/nxiv2goZQWOv76kRytAZ8w
2026-08-25,台北市士林區中山北路七段81巷,69903c4cc4133461a15839ab877154ca,醇現烤 萬家福天母店,SUCCESS,14,4.8,14,20260825232752_69903c4c_醇現烤_萬家福天母店.json,https://www.ubereats.com/tw/store/%E9%86%87%E7%8F%BE%E7%83%A4-%E8%90%AC%E5%AE%B6%E7%A6%8F%E5%A4%A9%E6%AF%8D%E5%BA%97/2l5rfj_YW6Sq-U8YynWEbQ
2026-08-25,台北市士林區中山北路七段81巷,4bada66c75c8954e7620adb2f172c9f6,彭城堂青草茶,SUCCESS,12,4.6,64,20260825232752_4bada66c_彭城堂青草茶.json,https://www.ubereats.com/tw/store/%E5%BD%AD%E5%9F%8E%E5%A0%82%E9%9D%92%E8%8D%89%E8%8C%B6/tYsy3f-cVau8GvzVYr4Oug
2026-08-25,台北市士林區中山北路七段81巷,fdb69d4dbcb8b3c4640ad2502e56c36f,Kitchen Lab食驗室（大同店）,SUCCESS,72,4.4,29,20260825232752_fdb69d4d_Kitchen_Lab食驗室（大同店）.json,https://www.ubereats.com/tw/store/kitchen-lab%E9%A3%9F%E9%A9%97%E5%AE%A4%E5%A4%A7%E5%90%8C%E5%BA%97/_Ob2MqQ2Xu6xeGCXC5D0jA
2026-08-25,台北市士林區中山北路七段81巷,91735ba738e585b421c45d45be603235,仕紳品麵Gentry Noodle丨雞湯麵專賣,SUCCESS,29,,,20260825232752_91735ba7_仕紳品麵Gentry_Noodle丨雞湯麵專賣.json,https://www.ubereats.com/tw/store/%E4%BB%95%E7%B4%B3%E5%93%81%E9%BA%B5gentry-noodle%E4%B8%A8%E9%9B%9E%E6%B9%AF%E9%BA%B5%E5%B0%88%E8%B3%A3/2yQHO9-ZXvay49zaSZmIlw
2026-08-25,台北市士林區中山北路七段81巷,0587d0f9815900cf6a6098c802a20ae1,樂華夜市  歐益喜狀元糕,SUCCESS,7,4.6,160,20260825232752_0587d0f9_樂華夜市__歐益喜狀元糕.json,https://www.ubereats.com/tw/store/%E6%A8%82%E8%8F%AF%E5%A4%9C%E5%B8%82-%E6%AD%90%E7%9B%8A%E5%96%9C%E7%8B%80%E5%85%83%E7%B3%95/NYHSe4DLVua_wUPfmTAH4g
2026-08-25,台北市士林區中山北路七段81巷,447f05eb2aa41d8753e26edeba8a7d1b,魚之棧,SUCCESS,123,4.9,180,20260825232752_447f05eb_魚之棧.json,https://www.ubereats.com/tw/store/%E9%AD%9A%E4%B9%8B%E6%A3%A7/WGwVMVolVqazPEG44YUObQ
2026-08-25,台北市士林區中山北路七段81巷,aad203a56fc5487c96d60b1e56ceddc1,喜多炒飯蛋包飯,SUCCESS,35,4.7,160,20260825232752_aad203a5_喜多炒飯蛋包飯.json,https://www.ubereats.com/tw/store/%E5%96%9C%E5%A4%9A%E7%82%92%E9%A3%AF%E8%9B%8B%E5%8C%85%E9%A3%AF/_aUHtfUnXq-_81ceo_KxJQ
2026-08-25,台北市士林區中山北路七段81巷,5a0364b703942c51f937032a1c7e504a,WellSunJuicebar維生蔬果調飲,SUCCESS,23,4.9,800,20260825232752_5a0364b7_WellSunJuicebar維生蔬果調飲.json,https://www.ubereats.com/tw/store/wellsunjuicebar%E7%B6%AD%E7%94%9F%E8%94%AC%E6%9E%9C%E8%AA%BF%E9%A3%B2/eOobZ9rDRZ-o5i9ybDh1-A
2026-08-25,台北市士林區中山北路七段81巷,69391ece2b91e63c47aaa8a80b798d6c,Modern Mode Cafe,SUCCESS,17,5,7,20260825232752_69391ece_Modern_Mode_Cafe.json,https://www.ubereats.com/tw/store/modern-mode-cafe/JTNN57nmX6aoP71fDQyVeQ
2026-08-25,台北市士林區中山北路七段81巷,370172d76a6cccf896fd0870fda621f1,麥町吐司工房 天母士東店,SUCCESS,74,4.8,470,20260825232752_370172d7_麥町吐司工房_天母士東店.json,https://www.ubereats.com/tw/store/%E9%BA%A5%E7%94%BA%E5%90%90%E5%8F%B8%E5%B7%A5%E6%88%BF-%E5%A4%A9%E6%AF%8D%E5%A3%AB%E6%9D%B1%E5%BA%97/3QPE0wflWiiCMwpHoppn1Q
2026-08-25,台北市士林區中山北路七段81巷,6fb73fa2ac984df9c2d85bc2dcc9e0b7,良食堂健康餐,SUCCESS,12,4.8,130,20260825232752_6fb73fa2_良食堂健康餐.json,https://www.ubereats.com/tw/store/%E8%89%AF%E9%A3%9F%E5%A0%82%E5%81%A5%E5%BA%B7%E9%A4%90/2wILbi-aXxWUov__3S9zDA
2026-08-25,台北市士林區中山北路七段81巷,bd7c687ecd9cde3003678e34ea390557,Pistachill cafe,SUCCESS,54,5,2,20260825232752_bd7c687e_Pistachill_cafe.json,https://www.ubereats.com/tw/store/pistachill-cafe/a4Ptoen9XzWyMgXFCS_p4A
2026-08-25,台北市士林區中山北路七段81巷,5c64861f9eb5388b477d86fb4fbbedc6,士林夜市 MP 重口味美食,SUCCESS,30,4.5,110,20260825232752_5c64861f_士林夜市_MP_重口味美食.json,https://www.ubereats.com/tw/store/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82-mp-%E9%87%8D%E5%8F%A3%E5%91%B3%E7%BE%8E%E9%A3%9F/RYl9njVQXLivGZHX34i-eQ
2026-08-25,台北市士林區中山北路七段81巷,69f77bc8939efb19778177b03cd4a5c6,鮮味屋,SUCCESS,21,4.7,470,20260825232752_69f77bc8_鮮味屋.json,https://www.ubereats.com/tw/store/%E9%AE%AE%E5%91%B3%E5%B1%8B/IGHkjjNaS7GyYpdxLWCnlQ
2026-08-25,台北市士林區中山北路七段81巷,b63f3c13c6c875539c40933716197233,老闆愛猛炒 北投致遠店,SUCCESS,28,4.3,80,20260825232752_b63f3c13_老闆愛猛炒_北投致遠店.json,https://www.ubereats.com/tw/store/%E8%80%81%E9%97%86%E6%84%9B%E7%8C%9B%E7%82%92-%E5%8C%97%E6%8A%95%E8%87%B4%E9%81%A0%E5%BA%97/8U_j6VHzV7ahSvkgwjZa6w
2026-08-25,台北市士林區中山北路七段81巷,4dc3a04a75b0f0c4692f1f416f380d80,幸福關東煮烏龍麵,SUCCESS,44,4.8,1500,20260825232752_4dc3a04a_幸福關東煮烏龍麵.json,https://www.ubereats.com/tw/store/%E5%B9%B8%E7%A6%8F%E9%97%9C%E6%9D%B1%E7%85%AE%E7%83%8F%E9%BE%8D%E9%BA%B5/ooyBoLadTriRXWiAMRqPVg
2026-08-25,台北市士林區中山北路七段81巷,425cc0f88caee3cb2339608fe2b3a0ab,Louisa 路易莎 天母東,SUCCESS,123,4.9,2000,20260825232752_425cc0f8_Louisa_路易莎_天母東.json,https://www.ubereats.com/tw/store/louisa-%E8%B7%AF%E6%98%93%E8%8E%8E-%E5%A4%A9%E6%AF%8D%E6%9D%B1/6vnfwYg1TWm4mlJIoVveFw
2026-08-25,台北市士林區中山北路七段81巷,6632352e737ce77a4502ab41b8b5e6fe,阿嬤ㄟ50年麵館,SUCCESS,40,4.8,17,20260825232752_6632352e_阿嬤ㄟ50年麵館.json,https://www.ubereats.com/tw/store/%E9%98%BF%E5%AC%A4%E3%84%9F50%E5%B9%B4%E9%BA%B5%E9%A4%A8/4Vu0RRspWW2L-c2JA79DDw
2026-08-25,台北市士林區中山北路七段81巷,2f66d8ad60b71e360962146bc51646f2,葉子異國小廚坊,SUCCESS,98,4.6,800,20260825232752_2f66d8ad_葉子異國小廚坊.json,https://www.ubereats.com/tw/store/%E8%91%89%E5%AD%90%E7%95%B0%E5%9C%8B%E5%B0%8F%E5%BB%9A%E5%9D%8A/PtOXLaqvSoay0VfJBahFwA
2026-08-25,台北市士林區中山北路七段81巷,c76f79d118e3989f6e4a9df774001d22,吾麥窯烤麵包 天母店,SUCCESS,4,5,32,20260825232752_c76f79d1_吾麥窯烤麵包_天母店.json,https://www.ubereats.com/tw/store/%E5%90%BE%E9%BA%A5%E7%AA%AF%E7%83%A4%E9%BA%B5%E5%8C%85-%E5%A4%A9%E6%AF%8D%E5%BA%97/yMFweZ2JXKGEFrrP1VynUA
2026-08-25,台北市士林區中山北路七段81巷,45b24daa81301c9da8b2b0955f151b8d,梁社漢排骨 天母忠誠店,SUCCESS,67,4.8,35,20260825232752_45b24daa_梁社漢排骨_天母忠誠店.json,https://www.ubereats.com/tw/store/%E6%A2%81%E7%A4%BE%E6%BC%A2%E6%8E%92%E9%AA%A8-%E5%A4%A9%E6%AF%8D%E5%BF%A0%E8%AA%A0%E5%BA%97/Pqt2aFHLVa6JtYXMy1TQSA
2026-08-25,台北市士林區中山北路七段81巷,d381df399386c5354b6b33a614f7cdb3,朝食早午餐,SUCCESS,113,4.9,79,20260825232752_d381df39_朝食早午餐.json,https://www.ubereats.com/tw/store/%E6%9C%9D%E9%A3%9F%E6%97%A9%E5%8D%88%E9%A4%90/JZyrGHxgVca5rMxEQLl-kA
2026-08-25,台北市士林區中山北路七段81巷,9e998d1c828dddd10de038cb61230c09,哪次布喝,SUCCESS,59,4.8,64,20260825232752_9e998d1c_哪次布喝.json,https://www.ubereats.com/tw/store/%E5%93%AA%E6%AC%A1%E5%B8%83%E5%96%9D/5zfYm4bDWLKhfIv9F-w_6w
2026-08-25,台北市士林區中山北路七段81巷,0e7b1ee06a140a13d1e3ac4a74cdae76,Snuggles 優格時蔬拌麵,SUCCESS,27,5,23,20260825232752_0e7b1ee0_Snuggles_優格時蔬拌麵.json,https://www.ubereats.com/tw/store/snuggles-%E5%84%AA%E6%A0%BC%E6%99%82%E8%94%AC%E6%8B%8C%E9%BA%B5/YW8FoTZbXxOPIKfOapmUjQ
2026-08-25,台北市士林區中山北路七段81巷,a11f26eda2e52a483a340adf72357504,50嵐 奇岩店,SUCCESS,167,4.9,1500,20260825232752_a11f26ed_50嵐_奇岩店.json,https://www.ubereats.com/tw/store/50%E5%B5%90-%E5%A5%87%E5%B2%A9%E5%BA%97/lzTzvwLJWa2ayGueP0Kb6w
2026-08-25,台北市士林區中山北路七段81巷,b471a3ff716240d638058ce8b5138d8f,芝山東港強和牛燒肉,SUCCESS,35,4.9,150,20260825232752_b471a3ff_芝山東港強和牛燒肉.json,https://www.ubereats.com/tw/store/%E8%8A%9D%E5%B1%B1%E6%9D%B1%E6%B8%AF%E5%BC%B7%E5%92%8C%E7%89%9B%E7%87%92%E8%82%89/4QGWUqMFWb2-oM9YXz3rZQ
